bay_id,st_marker_id,status,location,lat,lon
1091,C1090,Unoccupied,"(-37.81633224388202, 144.96131103124316)",-37.81633224388202,144.96131103124316
2316,2857S,Present,"(-37.81077116342536, 144.9677629883215)",-37.81077116342536,144.9677629883215
2440,C2744,Unoccupied,"(-37.809950717655305, 144.9702211251876)",-37.809950717655305,144.9702211251876
5798,12524N,Present,"(-37.81529246777221, 144.97622333117704)",-37.81529246777221,144.97622333117704
5363,11700E,Present,"(-37.810683189049726, 144.9729614706876)",-37.810683189049726,144.9729614706876
5657,12309S,Present,"(-37.8098531087212, 144.97780673383124)",-37.8098531087212,144.97780673383124
4273,C6882,Unoccupied,"(-37.809351696022624, 144.95585524198555)",-37.809351696022624,144.95585524198555
5539,12011W,Unoccupied,"(-37.81339430386741, 144.98292717261975)",-37.81339430386741,144.98292717261975
2539,C3038,Unoccupied,"(-37.81323171234519, 144.95900754809128)",-37.81323171234519,144.95900754809128
6555,13771W,Present,"(-37.8121649254436, 144.9384660936608)",-37.8121649254436,144.9384660936608
5258,4515W,Unoccupied,"(-37.811200295925445, 144.95321003174865)",-37.811200295925445,144.95321003174865
5028,9500N,Present,"(-37.82844959256275, 144.96680804737142)",-37.82844959256275,144.96680804737142
6533,13768E,Present,"(-37.8135580828739, 144.93942936083192)",-37.8135580828739,144.93942936083192
6191,13272N,Present,"(-37.82018292396344, 144.94229570425165)",-37.82018292396344,144.94229570425165
1323,1337W,Unoccupied,"(-37.81525152012437, 144.95788408718363)",-37.81525152012437,144.95788408718363
2037,3502N,Unoccupied,"(-37.81260644587995, 144.9572429035953)",-37.81260644587995,144.9572429035953
3549,7071S,Unoccupied,"(-37.80880510071484, 144.9541587211426)",-37.80880510071484,144.9541587211426
4818,9198N,Present,"(-37.8311136803044, 144.96690094365027)",-37.8311136803044,144.96690094365027
2192,3865S,Unoccupied,"(-37.8114618357652, 144.95768075239)",-37.8114618357652,144.95768075239
720,553W,Unoccupied,"(-37.80947741609681, 144.96925140611302)",-37.80947741609681,144.96925140611302
5374,11722E,Unoccupied,"(-37.809973917782145, 144.97297311104433)",-37.809973917782145,144.97297311104433
5496,11925W,Unoccupied,"(-37.815720598710584, 144.9825298060074)",-37.815720598710584,144.9825298060074
5043,9523S,Unoccupied,"(-37.82841695836075, 144.96618235502504)",-37.82841695836075,144.96618235502504
2229,3912N,Unoccupied,"(-37.81203096431087, 144.95520652805575)",-37.81203096431087,144.95520652805575
2268,3969S,Present,"(-37.812834145609614, 144.95285911368765)",-37.812834145609614,144.95285911368765
1354,1376E,Unoccupied,"(-37.812199951030166, 144.9567446881596)",-37.812199951030166,144.9567446881596
6665,9355S,Present,"(-37.8296501143671, 144.96802121718082)",-37.8296501143671,144.96802121718082
1015,968E,Unoccupied,"(-37.81168094321042, 144.9620837881459)",-37.81168094321042,144.9620837881459
4173,C6606,Present,"(-37.808381034145334, 144.95968216936276)",-37.808381034145334,144.95968216936276
1454,1729S,Present,"(-37.81444514306878, 144.97397397681658)",-37.81444514306878,144.97397397681658
2265,3964N,Unoccupied,"(-37.812668695160255, 144.95294758153727)",-37.812668695160255,144.95294758153727
6271,13345W,Unoccupied,"(-37.819369960764135, 144.9484192025969)",-37.819369960764135,144.9484192025969
6373,13604E,Present,"(-37.8203624747225, 144.94402627126837)",-37.8203624747225,144.94402627126837
3033,5133W,Unoccupied,"(-37.80311249971332, 144.95699835578)",-37.80311249971332,144.95699835578
6186,13262N,Present,"(-37.819949557664174, 144.94309573752605)",-37.819949557664174,144.94309573752605
873,769W,Unoccupied,"(-37.812368780424066, 144.96777381541787)",-37.812368780424066,144.96777381541787
1372,1528E,Unoccupied,"(-37.81750248943615, 144.9535639188411)",-37.81750248943615,144.9535639188411
850,562E,Unoccupied,"(-37.80933837521153, 144.96942998120966)",-37.80933837521153,144.96942998120966
6302,13361W,Unoccupied,"(-37.81908992478574, 144.94931493665388)",-37.81908992478574,144.94931493665388
2016,3461S,Present,"(-37.812133543217044, 144.95904942915473)",-37.812133543217044,144.95904942915473
1033,1205W,Unoccupied,"(-37.81263516737597, 144.95949188923854)",-37.81263516737597,144.95949188923854
6171,13232N,Present,"(-37.81940787606811, 144.94496637047354)",-37.81940787606811,144.94496637047354
1858,2589S,Present,"(-37.814799658890806, 144.95750685549427)",-37.814799658890806,144.95750685549427
1107,C1130,Unoccupied,"(-37.81444955808994, 144.96044649611338)",-37.81444955808994,144.96044649611338
3308,5992N,Unoccupied,"(-37.8097238985613, 144.95901422180225)",-37.8097238985613,144.95901422180225
883,791W,Unoccupied,"(-37.81149443594989, 144.96737383811362)",-37.81149443594989,144.96737383811362
916,C680,Unoccupied,"(-37.814288525689115, 144.96878064119255)",-37.814288525689115,144.96878064119255
804,C474,Present,"(-37.81146427357282, 144.97028383452596)",-37.81146427357282,144.97028383452596
4342,C7038,Present,"(-37.80747768379283, 144.95851036668205)",-37.80747768379283,144.95851036668205
944,C782,Unoccupied,"(-37.81164582074462, 144.96756685664866)",-37.81164582074462,144.96756685664866
4758,8810E,Unoccupied,"(-37.82282589984528, 144.96671995665338)",-37.82282589984528,144.96671995665338
2688,10197W,Present,"(-37.803609634862845, 144.94942976511823)",-37.803609634862845,144.94942976511823
1540,1908N,Present,"(-37.81444536409637, 144.96984329198955)",-37.81444536409637,144.96984329198955
5375,11724E,Unoccupied,"(-37.809919627877356, 144.97298012382748)",-37.809919627877356,144.97298012382748
586,25W,Unoccupied,"(-37.814225866215864, 144.97426918459053)",-37.814225866215864,144.97426918459053
4178,C6620,Present,"(-37.80842568141322, 144.9595280840578)",-37.80842568141322,144.9595280840578
4217,C6738,Present,"(-37.80930382167145, 144.95704477400295)",-37.80930382167145,144.95704477400295
3384,6211W,Present,"(-37.80626438465653, 144.95096509821872)",-37.80626438465653,144.95096509821872
5360,8901W,Unoccupied,"(-37.82413759354036, 144.96206878558004)",-37.82413759354036,144.96206878558004
2252,3945S,Unoccupied,"(-37.81261862917434, 144.95362160189677)",-37.81261862917434,144.95362160189677
1878,2614N,Unoccupied,"(-37.815008870215586, 144.95659472478343)",-37.815008870215586,144.95659472478343
1145,C1222,Unoccupied,"(-37.8123432545454, 144.95948382941992)",-37.8123432545454,144.95948382941992
3042,5145W,Unoccupied,"(-37.80290398980547, 144.9569008992706)",-37.80290398980547,144.9569008992706
5799,12526N,Unoccupied,"(-37.81529980526281, 144.9762907400713)",-37.81529980526281,144.9762907400713
1146,C1224,Unoccupied,"(-37.81231995574635, 144.95947320601914)",-37.81231995574635,144.95947320601914
2036,3500N,Unoccupied,"(-37.81258775262272, 144.95730678603124)",-37.81258775262272,144.95730678603124
2038,3504N,Unoccupied,"(-37.81262508841621, 144.95717894561443)",-37.81262508841621,144.95717894561443
830,C576,Present,"(-37.809280248797606, 144.96928429945459)",-37.809280248797606,144.96928429945459
6421,13668E,Unoccupied,"(-37.82103901739355, 144.94543085388358)",-37.82103901739355,144.94543085388358
6278,13434E,Unoccupied,"(-37.81886189615098, 144.94861303356225)",-37.81886189615098,144.94861303356225
1875,2608N,Unoccupied,"(-37.814940175564814, 144.9568258373888)",-37.814940175564814,144.9568258373888
5355,8891W,Unoccupied,"(-37.82483151243676, 144.9612527200086)",-37.82483151243676,144.9612527200086
579,130E,Unoccupied,"(-37.80828125291505, 144.97174754163916)",-37.80828125291505,144.97174754163916
812,C504,Present,"(-37.81062405953755, 144.96990039713614)",-37.81062405953755,144.96990039713614
3001,5052E,Present,"(-37.805265514029216, 144.95811795168993)",-37.805265514029216,144.95811795168993
1358,1380E,Unoccupied,"(-37.81208823449404, 144.95669341726312)",-37.81208823449404,144.95669341726312
1850,2567S,Unoccupied,"(-37.81425874402265, 144.95939810599265)",-37.81425874402265,144.95939810599265
3764,C4842,Unoccupied,"(-37.810404476469344, 144.95860336541426)",-37.810404476469344,144.95860336541426
4532,3830N,Present,"(-37.810741054900696, 144.9596786504364)",-37.810741054900696,144.9596786504364
2250,3942N,Unoccupied,"(-37.812303634776086, 144.95424390149822)",-37.812303634776086,144.95424390149822
768,C316,Unoccupied,"(-37.8146463204109, 144.97174856066738)",-37.8146463204109,144.97174856066738
5317,7821W,Unoccupied,"(-37.829235341352806, 144.97103730768947)",-37.829235341352806,144.97103730768947
6642,13625W,Unoccupied,"(-37.81934223214657, 144.9434310253929)",-37.81934223214657,144.9434310253929
2573,C3136,Present,"(-37.81356954778103, 144.95785018805807)",-37.81356954778103,144.95785018805807
6262,13428E,Present,"(-37.8199993586387, 144.94819170152437)",-37.8199993586387,144.94819170152437
6676,8626E,Present,"(-37.82576981867478, 144.96243674304998)",-37.82576981867478,144.96243674304998
2526,C2986,Present,"(-37.81310163584061, 144.9594536270003)",-37.81310163584061,144.9594536270003
2891,4833W,Unoccupied,"(-37.81059178739265, 144.95856584051387)",-37.81059178739265,144.95856584051387
1154,C1250,Present,"(-37.811865930053884, 144.95926796578237)",-37.811865930053884,144.95926796578237
5397,11760E,Present,"(-37.81002289302269, 144.97570474403477)",-37.81002289302269,144.97570474403477
5409,11753W,Present,"(-37.810290412819114, 144.97537457553082)",-37.810290412819114,144.97537457553082
3761,C4834,Unoccupied,"(-37.81054581368727, 144.9586676329323)",-37.81054581368727,144.9586676329323
6009,13017S,Unoccupied,"(-37.819984138312684, 144.9512977110238)",-37.819984138312684,144.9512977110238
2347,3016N,Unoccupied,"(-37.8131480169595, 144.95894656845712)",-37.8131480169595,144.95894656845712
4751,8712E,Unoccupied,"(-37.82489824335478, 144.9634648882827)",-37.82489824335478,144.9634648882827
1031,1201W,Present,"(-37.81273654814882, 144.95953731223602)",-37.81273654814882,144.95953731223602
6017,13033S,Unoccupied,"(-37.82057355422346, 144.94926060286815)",-37.82057355422346,144.94926060286815
1037,1213W,Present,"(-37.812421589948755, 144.9593950029535)",-37.812421589948755,144.9593950029535
6216,13310E,Present,"(-37.81984608827504, 144.94714874990433)",-37.81984608827504,144.94714874990433
5626,12276N,Unoccupied,"(-37.809657651388775, 144.97735525082882)",-37.809657651388775,144.97735525082882
5772,12461S,Unoccupied,"(-37.81203633259018, 144.97653032572737)",-37.81203633259018,144.97653032572737
2025,3471S,Unoccupied,"(-37.81223948439501, 144.95868109098166)",-37.81223948439501,144.95868109098166
2281,4000N,Unoccupied,"(-37.81292209785924, 144.95196710330765)",-37.81292209785924,144.95196710330765
4948,9375S,Present,"(-37.82974269779798, 144.96770208178438)",-37.82974269779798,144.96770208178438
683,334E,Unoccupied,"(-37.81438811875528, 144.97175577002062)",-37.81438811875528,144.97175577002062
6295,13269S,Unoccupied,"(-37.81959089784035, 144.9491714412062)",-37.81959089784035,144.9491714412062
6306,13369W,Present,"(-37.81961403369341, 144.94972824253819)",-37.81961403369341,144.94972824253819
2147,3763S,Present,"(-37.810079128855264, 144.96241444321277)",-37.810079128855264,144.96241444321277
6620,13872N,Unoccupied,"(-37.81397369007615, 144.94176405671067)",-37.81397369007615,144.94176405671067
3468,6517S,Unoccupied,"(-37.80771287860462, 144.96232687559393)",-37.80771287860462,144.96232687559393
2736,4390E,Present,"(-37.80862271939476, 144.96068371817805)",-37.80862271939476,144.96068371817805
2018,3464N,Unoccupied,"(-37.812109330290355, 144.95895951200083)",-37.812109330290355,144.95895951200083
567,101W,Unoccupied,"(-37.808253674139955, 144.9714848508682)",-37.808253674139955,144.9714848508682
6563,13788E,Unoccupied,"(-37.81255912206673, 144.9388248253581)",-37.81255912206673,144.9388248253581
2044,3515S,Unoccupied,"(-37.813032506894274, 144.95593185137682)",-37.813032506894274,144.95593185137682
5386,11709W,Unoccupied,"(-37.80999127780271, 144.97273559548023)",-37.80999127780271,144.97273559548023
626,85W,Unoccupied,"(-37.80898703312339, 144.97182443298527)",-37.80898703312339,144.97182443298527
1274,4466E,Unoccupied,"(-37.81360161910824, 144.95457224854204)",-37.81360161910824,144.95457224854204
3472,6531S,Unoccupied,"(-37.80786126915508, 144.9618158307788)",-37.80786126915508,144.9618158307788
2354,3056N,Unoccupied,"(-37.8132091645999, 144.9587360399716)",-37.8132091645999,144.9587360399716
6026,13063S,Unoccupied,"(-37.82150594322703, 144.9459523865728)",-37.82150594322703,144.9459523865728
1024,1175W,Unoccupied,"(-37.813567450483426, 144.95991378250756)",-37.813567450483426,144.95991378250756
2045,3516N,Present,"(-37.812991539843566, 144.95588954285782)",-37.812991539843566,144.95588954285782
1868,2601S,Unoccupied,"(-37.81491709799705, 144.95709665366655)",-37.81491709799705,144.95709665366655
2356,3086N,Present,"(-37.813298980776636, 144.95842831547526)",-37.813298980776636,144.95842831547526
6105,C13516,Present,"(-37.819255595277355, 144.94580653889028)",-37.819255595277355,144.94580653889028
5290,1552E,Unoccupied,"(-37.81225820585686, 144.9511408537875)",-37.81225820585686,144.9511408537875
570,105W,Unoccupied,"(-37.80801512213365, 144.97137504217176)",-37.80801512213365,144.97137504217176
2302,2822N,Present,"(-37.81039698248489, 144.96836329671396)",-37.81039698248489,144.96836329671396
3355,6043S,Present,"(-37.810638343120225, 144.95629833227468)",-37.810638343120225,144.95629833227468
3760,C4832,Present,"(-37.810567393816605, 144.95867772800116)",-37.810567393816605,144.95867772800116
3320,6004N,Unoccupied,"(-37.81000316052574, 144.95802844003356)",-37.81000316052574,144.95802844003356
868,734E,Present,"(-37.81347177138189, 144.96853092454526)",-37.81347177138189,144.96853092454526
2197,3871S,Unoccupied,"(-37.8115174866941, 144.95748868329645)",-37.8115174866941,144.95748868329645
3138,5319W,Unoccupied,"(-37.81110083410237, 144.95598765310666)",-37.81110083410237,144.95598765310666
2538,C3034,Present,"(-37.813223019984235, 144.95903730863137)",-37.813223019984235,144.95903730863137
825,C556,Unoccupied,"(-37.80947407663288, 144.96937341769063)",-37.80947407663288,144.96937341769063
5849,C3158,Unoccupied,"(-37.81388098235672, 144.95674220612864)",-37.81388098235672,144.95674220612864
1119,C1154,Present,"(-37.81380091705522, 144.96014880987124)",-37.81380091705522,144.96014880987124
5614,12247S,Present,"(-37.80957472804155, 144.97507141227146)",-37.80957472804155,144.97507141227146
1533,1897S,Present,"(-37.81397475508234, 144.97198987478583)",-37.81397475508234,144.97198987478583
2172,3834N,Unoccupied,"(-37.81077772587672, 144.9595539329031)",-37.81077772587672,144.9595539329031
5996,3961S,Present,"(-37.81276905559307, 144.9530894402534)",-37.81276905559307,144.9530894402534
953,C818,Present,"(-37.811306870582015, 144.96741221649182)",-37.811306870582015,144.96741221649182
2652,10153W,Unoccupied,"(-37.80481793310244, 144.94921772651412)",-37.80481793310244,144.94921772651412
5378,11730E,Unoccupied,"(-37.80971788428776, 144.97300959313867)",-37.80971788428776,144.97300959313867
4825,9214N,Present,"(-37.831183412237436, 144.9666485754044)",-37.831183412237436,144.9666485754044
3141,5322E,Present,"(-37.81098101145999, 144.95618479598733)",-37.81098101145999,144.95618479598733
6174,13238N,Unoccupied,"(-37.81947402569617, 144.94473806526696)",-37.81947402569617,144.94473806526696
6709,13296E,Unoccupied,"(-37.81645800941624, 144.9456949101669)",-37.81645800941624,144.9456949101669
5026,9496N,Present,"(-37.828474780491675, 144.96694059986044)",-37.828474780491675,144.96694059986044
3917,C5748,Unoccupied,"(-37.80479934256647, 144.95533891201956)",-37.80479934256647,144.95533891201956
1265,4457W,Present,"(-37.81393783259279, 144.9544746275135)",-37.81393783259279,144.9544746275135
1025,1177W,Present,"(-37.813496145202244, 144.9598818003011)",-37.813496145202244,144.9598818003011
1353,1375W,Unoccupied,"(-37.812491230581955, 144.9566281498483)",-37.812491230581955,144.9566281498483
1378,1540E,Unoccupied,"(-37.81637336476402, 144.95304491694827)",-37.81637336476402,144.95304491694827
1385,1555W,Unoccupied,"(-37.81479433620267, 144.95206214697055)",-37.81479433620267,144.95206214697055
5316,7819W,Present,"(-37.82928939365385, 144.97103614796043)",-37.82928939365385,144.97103614796043
6074,13213S,Unoccupied,"(-37.81879341752406, 144.94774482362112)",-37.81879341752406,144.94774482362112
5038,9515S,Unoccupied,"(-37.82844186281385, 144.9663140537631)",-37.82844186281385,144.9663140537631
5548,12029W,Unoccupied,"(-37.81292958901017, 144.98300681441947)",-37.81292958901017,144.98300681441947
6899,14245W,Present,"(-37.79508118716784, 144.96481784991502)",-37.79508118716784,144.96481784991502
585,20E,Present,"(-37.814474613640314, 144.9746042219984)",-37.814474613640314,144.9746042219984
1283,4475W,Unoccupied,"(-37.813129245489435, 144.95410123091293)",-37.813129245489435,144.95410123091293
4795,9104N,Present,"(-37.82999106609318, 144.97072232724145)",-37.82999106609318,144.97072232724145
2381,3198N,Unoccupied,"(-37.81397607898401, 144.95606599964034)",-37.81397607898401,144.95606599964034
3952,C5872,Present,"(-37.80514393571363, 144.95377631037417)",-37.80514393571363,144.95377631037417
